Bear,Datetime_behavior_starts,Datetime_behavior_ends,Behavior,Comments
7,4/11/2015 19:50:03,4/11/2015 19:50:08,sitting or laying,moving head
7,4/11/2015 19:50:08,4/11/2015 19:50:10,adjusting,
7,4/11/2015 19:50:10,4/11/2015 19:50:12,head shake,
7,4/11/2015 19:50:12,4/11/2015 19:50:13,adjusting,
7,4/11/2015 19:50:13,4/11/2015 19:51:03,sitting or laying,moving head
7,4/11/2015 19:52:03,4/11/2015 19:53:03,laying,resting
7,4/11/2015 19:54:03,4/11/2015 19:55:03,laying,resting
7,4/11/2015 19:56:03,4/11/2015 19:57:03,laying,resting
7,4/11/2015 19:58:03,4/11/2015 19:59:03,laying,resting
7,4/11/2015 20:00:03,4/11/2015 20:01:03,laying,resting
7,4/11/2015 20:02:03,4/11/2015 20:03:03,laying,resting
7,4/11/2015 20:04:03,4/11/2015 20:05:03,laying,resting
7,4/11/2015 20:06:03,4/11/2015 20:07:03,laying,resting
7,4/11/2015 20:08:03,4/11/2015 20:09:03,laying,resting
7,4/11/2015 20:10:03,4/11/2015 20:11:03,laying,resting
7,4/11/2015 20:12:03,4/11/2015 20:13:03,laying,resting
7,4/11/2015 20:14:03,4/11/2015 20:15:03,laying,resting
7,4/11/2015 20:16:03,4/11/2015 20:17:03,laying,resting
7,4/11/2015 20:18:03,4/11/2015 20:19:03,laying,resting
7,4/11/2015 20:20:03,4/11/2015 20:21:03,laying,resting
7,4/11/2015 20:22:03,4/11/2015 20:23:03,laying,resting
7,4/11/2015 20:24:03,4/11/2015 20:25:03,laying,resting
7,4/11/2015 20:26:03,4/11/2015 20:27:03,laying,resting
7,4/11/2015 20:28:03,4/11/2015 20:29:03,laying,resting
7,4/11/2015 20:30:03,4/11/2015 20:31:03,laying,resting
7,4/11/2015 20:32:03,4/11/2015 20:33:03,laying,resting
7,4/11/2015 20:34:03,4/11/2015 20:35:03,laying,resting
7,4/11/2015 20:36:03,4/11/2015 20:37:03,laying,resting
7,4/11/2015 20:38:03,4/11/2015 20:39:03,laying,resting
7,4/11/2015 20:40:03,4/11/2015 20:41:03,laying,resting
7,4/11/2015 20:42:03,4/11/2015 20:43:03,laying,resting
7,4/11/2015 20:44:03,4/11/2015 20:45:03,laying,resting
7,4/11/2015 20:46:03,4/11/2015 20:47:03,laying,resting
7,4/11/2015 20:48:03,4/11/2015 20:49:03,laying,resting
7,4/11/2015 20:50:03,4/11/2015 20:51:03,laying,resting
7,4/11/2015 20:52:03,4/11/2015 20:53:03,laying,resting
7,4/11/2015 20:54:03,4/11/2015 20:55:03,laying,resting
7,4/11/2015 20:56:03,4/11/2015 20:57:03,laying,resting
7,4/11/2015 20:58:03,4/11/2015 20:59:03,laying,moving head and resting
7,4/11/2015 21:00:03,4/11/2015 21:00:33,laying,moving head
7,4/11/2015 21:02:03,4/11/2015 21:02:33,laying,moving head
7,4/11/2015 21:04:03,4/11/2015 21:04:33,laying,moving head
7,4/11/2015 21:06:03,4/11/2015 21:06:33,laying,moving head and resting
7,4/11/2015 21:08:03,4/11/2015 21:08:33,laying,resting
7,4/11/2015 21:10:03,4/11/2015 21:10:33,laying,resting
7,4/11/2015 21:12:03,4/11/2015 21:12:33,laying,resting
7,4/11/2015 21:14:03,4/11/2015 21:14:33,laying,resting
7,4/11/2015 21:16:03,4/11/2015 21:16:33,laying,resting
7,4/11/2015 21:18:03,4/11/2015 21:18:33,laying,resting
7,4/11/2015 21:20:03,4/11/2015 21:20:33,laying,resting
7,4/11/2015 21:22:03,4/11/2015 21:22:33,laying,resting
7,4/11/2015 21:24:03,4/11/2015 21:24:33,laying,resting
7,4/11/2015 21:26:03,4/11/2015 21:26:33,laying,resting
7,4/11/2015 21:28:03,4/11/2015 21:28:33,laying,resting
7,4/11/2015 21:30:03,4/11/2015 21:30:33,laying,resting
7,4/11/2015 21:32:03,4/11/2015 21:32:33,laying,resting
7,4/11/2015 21:34:03,4/11/2015 21:34:33,laying,moving head and resting
7,4/11/2015 21:36:03,4/11/2015 21:36:33,laying,moving head
7,4/11/2015 21:38:03,4/11/2015 21:38:33,sitting or laying,moving head
7,4/11/2015 21:40:03,4/11/2015 21:40:21,sitting or laying,moving head
7,4/11/2015 21:40:21,4/11/2015 21:40:22,adjusting,
7,4/11/2015 21:40:22,4/11/2015 21:40:24,head shake,
7,4/11/2015 21:40:24,4/11/2015 21:40:26,adjusting,
7,4/11/2015 21:40:26,4/11/2015 21:40:31,sitting or laying,
7,4/11/2015 21:40:31,4/11/2015 21:40:33,adjusting,
7,4/11/2015 21:42:03,4/11/2015 21:42:33,mixed,
7,4/11/2015 21:44:03,4/11/2015 21:44:23,unknown,lens obscured
7,4/11/2015 21:44:23,4/11/2015 21:44:33,adjusting,
7,4/11/2015 21:46:03,4/11/2015 21:46:33,laying,resting
7,4/11/2015 21:48:03,4/11/2015 21:48:22,laying,moving head and resting
7,4/11/2015 21:48:22,4/11/2015 21:48:26,adjusting,
7,4/11/2015 21:48:26,4/11/2015 21:48:33,laying,resting
7,4/11/2015 21:50:03,4/11/2015 21:50:33,laying,resting
7,4/11/2015 21:52:03,4/11/2015 21:52:33,laying,resting
7,4/11/2015 21:54:03,4/11/2015 21:54:33,laying,moving head
7,4/11/2015 21:56:03,4/11/2015 21:56:06,grooming,
7,4/11/2015 21:56:06,4/11/2015 21:56:08,adjusting,
7,4/11/2015 21:56:08,4/11/2015 21:56:15,laying,moving head
7,4/11/2015 21:56:15,4/11/2015 21:56:18,adjusting,
7,4/11/2015 21:56:18,4/11/2015 21:56:20,grooming,
7,4/11/2015 21:56:20,4/11/2015 21:56:23,adjusting,
7,4/11/2015 21:56:23,4/11/2015 21:56:33,laying,moving head
7,4/11/2015 21:58:03,4/11/2015 21:58:33,laying,moving head and resting
7,4/11/2015 22:00:03,4/11/2015 22:00:33,laying,moving head and resting
7,4/11/2015 22:02:03,4/11/2015 22:02:33,laying,moving head
7,4/11/2015 22:04:03,4/11/2015 22:04:33,laying,moving head
7,4/11/2015 22:06:03,4/11/2015 22:06:33,laying,moving head and resting
7,4/11/2015 22:08:03,4/11/2015 22:08:33,laying,resting
7,4/11/2015 22:10:03,4/11/2015 22:10:33,laying,resting
7,4/11/2015 22:12:03,4/11/2015 22:12:33,laying,resting
7,4/11/2015 22:14:03,4/11/2015 22:14:33,laying,resting
7,4/11/2015 22:16:03,4/11/2015 22:16:33,laying,resting
7,4/11/2015 22:18:03,4/11/2015 22:18:33,laying,resting
7,4/11/2015 22:20:03,4/11/2015 22:20:33,laying,resting
7,4/11/2015 22:22:03,4/11/2015 22:22:33,laying,resting
7,4/11/2015 22:24:03,4/11/2015 22:24:33,laying,resting
7,4/11/2015 22:26:03,4/11/2015 22:26:33,laying,resting
7,4/11/2015 22:28:03,4/11/2015 22:28:33,laying,resting
7,4/11/2015 22:30:03,4/11/2015 22:30:33,laying,resting
7,4/11/2015 22:32:03,4/11/2015 22:32:33,laying,moving head and resting
7,4/11/2015 22:34:03,4/11/2015 22:34:33,laying,resting
7,4/11/2015 22:36:03,4/11/2015 22:36:33,laying,resting
7,4/11/2015 22:38:03,4/11/2015 22:38:33,laying,resting
7,4/11/2015 22:40:03,4/11/2015 22:40:33,laying,resting
7,4/11/2015 22:42:03,4/11/2015 22:42:33,laying,resting
7,4/11/2015 22:44:03,4/11/2015 22:44:33,laying,resting
7,4/11/2015 22:46:03,4/11/2015 22:46:33,laying,resting
7,4/11/2015 22:48:03,4/11/2015 22:48:33,laying,resting
7,4/11/2015 22:50:03,4/11/2015 22:50:33,laying,moving head
7,4/11/2015 22:52:03,4/11/2015 22:52:33,laying,resting
7,4/11/2015 22:54:03,4/11/2015 22:54:33,laying,resting
7,4/11/2015 22:56:03,4/11/2015 22:56:33,laying,resting
7,4/11/2015 22:58:03,4/11/2015 22:58:33,laying,resting
7,4/11/2015 23:00:03,4/11/2015 23:00:33,laying,resting
7,4/11/2015 23:02:03,4/11/2015 23:02:33,laying,resting
7,4/11/2015 23:04:03,4/11/2015 23:04:33,laying,moving head
7,4/11/2015 23:06:03,4/11/2015 23:06:33,laying,resting
7,4/11/2015 23:08:03,4/11/2015 23:08:33,laying,resting
7,4/11/2015 23:10:03,4/11/2015 23:10:33,laying,resting
7,4/11/2015 23:12:03,4/11/2015 23:12:33,laying,resting
7,4/11/2015 23:14:03,4/11/2015 23:14:33,laying,resting
7,4/11/2015 23:16:03,4/11/2015 23:16:33,laying,resting
7,4/11/2015 23:18:03,4/11/2015 23:18:33,laying,resting
7,4/11/2015 23:20:03,4/11/2015 23:20:33,laying,resting
7,4/11/2015 23:22:03,4/11/2015 23:22:33,laying,resting
7,4/11/2015 23:24:03,4/11/2015 23:24:33,laying,resting
7,4/11/2015 23:26:03,4/11/2015 23:26:33,laying,resting
7,4/11/2015 23:28:03,4/11/2015 23:28:33,laying,resting
7,4/11/2015 23:30:03,4/11/2015 23:30:33,laying,resting
7,4/11/2015 23:32:03,4/11/2015 23:32:33,laying,moving head
7,4/11/2015 23:34:03,4/11/2015 23:34:33,laying,moving head
7,4/11/2015 23:36:03,4/11/2015 23:36:33,laying,moving head
7,4/11/2015 23:38:03,4/11/2015 23:38:33,laying,moving head
7,4/11/2015 23:40:03,4/11/2015 23:40:33,laying,moving head and resting
7,4/11/2015 23:42:03,4/11/2015 23:42:33,laying,moving head and resting
7,4/11/2015 23:44:03,4/11/2015 23:44:11,adjusting,
7,4/11/2015 23:44:11,4/11/2015 23:44:29,laying,moving head
7,4/11/2015 23:44:29,4/11/2015 23:44:33,adjusting,
7,4/11/2015 23:46:03,4/11/2015 23:46:08,adjusting,
7,4/11/2015 23:46:08,4/11/2015 23:46:33,eating snow,
7,4/11/2015 23:48:03,4/11/2015 23:48:33,mixed,
7,4/11/2015 23:50:03,4/11/2015 23:50:33,unknown,lens obscured
7,4/11/2015 23:52:03,4/11/2015 23:52:23,laying,moving head and resting
7,4/11/2015 23:52:23,4/11/2015 23:52:33,unknown,lens obscured
7,4/11/2015 23:54:03,4/11/2015 23:54:33,unknown,lens obscured
7,4/11/2015 23:56:03,4/11/2015 23:56:33,unknown,lens obscured
7,4/11/2015 23:58:03,4/11/2015 23:58:23,mixed,
7,4/11/2015 23:58:23,4/11/2015 23:58:33,sitting or standing,moving head
7,4/12/2015 0:00:03,4/12/2015 0:00:28,grooming,
7,4/12/2015 0:00:28,4/12/2015 0:00:33,adjusting,
7,4/12/2015 0:02:03,4/12/2015 0:02:33,sitting or laying,moving head
7,4/12/2015 0:04:03,4/12/2015 0:04:11,grooming,
7,4/12/2015 0:04:11,4/12/2015 0:04:12,adjusting,
7,4/12/2015 0:04:12,4/12/2015 0:04:33,sitting or laying,moving head
7,4/12/2015 0:06:03,4/12/2015 0:06:08,sitting or laying,moving head
7,4/12/2015 0:06:08,4/12/2015 0:06:13,grooming,
7,4/12/2015 0:06:13,4/12/2015 0:06:14,adjusting,
7,4/12/2015 0:06:14,4/12/2015 0:06:18,sitting or laying,moving head
7,4/12/2015 0:06:18,4/12/2015 0:06:19,adjusting,
7,4/12/2015 0:06:19,4/12/2015 0:06:33,grooming,
7,4/12/2015 0:08:03,4/12/2015 0:08:20,adjusting,
7,4/12/2015 0:08:20,4/12/2015 0:08:33,sitting or laying,
7,4/12/2015 0:10:03,4/12/2015 0:10:33,sitting or laying,moving head
7,4/12/2015 0:12:03,4/12/2015 0:12:33,sitting or laying,moving head
7,4/12/2015 0:14:03,4/12/2015 0:14:33,laying,moving head and resting
7,4/12/2015 0:16:03,4/12/2015 0:16:33,adjusting,
7,4/12/2015 0:18:03,4/12/2015 0:18:33,sitting or laying,moving head
7,4/12/2015 0:20:03,4/12/2015 0:20:33,sitting or laying,moving head
7,4/12/2015 0:22:03,4/12/2015 0:22:33,mixed,
7,4/12/2015 0:24:03,4/12/2015 0:24:20,mixed,
7,4/12/2015 0:24:20,4/12/2015 0:24:22,head shake,
7,4/12/2015 0:24:22,4/12/2015 0:24:25,adjusting,
7,4/12/2015 0:24:25,4/12/2015 0:24:33,sitting or standing,moving head
7,4/12/2015 0:26:03,4/12/2015 0:26:06,walking,
7,4/12/2015 0:26:06,4/12/2015 0:26:09,adjusting,
7,4/12/2015 0:26:09,4/12/2015 0:26:22,walking,
7,4/12/2015 0:26:22,4/12/2015 0:26:30,adjusting,
7,4/12/2015 0:26:30,4/12/2015 0:26:33,walking,
7,4/12/2015 0:28:03,4/12/2015 0:28:08,adjusting,
7,4/12/2015 0:28:08,4/12/2015 0:28:25,walking,
7,4/12/2015 0:28:25,4/12/2015 0:28:33,adjusting,
7,4/12/2015 0:30:03,4/12/2015 0:30:22,walking,
7,4/12/2015 0:30:22,4/12/2015 0:30:23,adjusting,
7,4/12/2015 0:30:23,4/12/2015 0:30:30,sitting or standing,
7,4/12/2015 0:30:30,4/12/2015 0:30:33,adjusting,
7,4/12/2015 0:32:03,4/12/2015 0:32:04,sitting or standing,
7,4/12/2015 0:32:04,4/12/2015 0:32:08,adjusting,
7,4/12/2015 0:32:08,4/12/2015 0:32:11,eating snow,
7,4/12/2015 0:32:11,4/12/2015 0:32:12,adjusting,
7,4/12/2015 0:32:12,4/12/2015 0:32:33,walking,
7,4/12/2015 0:34:03,4/12/2015 0:34:22,walking,
7,4/12/2015 0:34:22,4/12/2015 0:34:31,adjusting,
7,4/12/2015 0:34:31,4/12/2015 0:34:33,walking,
7,4/12/2015 0:36:03,4/12/2015 0:36:11,walking,
7,4/12/2015 0:36:11,4/12/2015 0:36:23,adjusting,
7,4/12/2015 0:36:23,4/12/2015 0:36:29,walking,
7,4/12/2015 0:36:29,4/12/2015 0:36:33,adjusting,
7,4/12/2015 0:38:03,4/12/2015 0:38:33,walking,
7,4/12/2015 0:40:03,4/12/2015 0:40:07,head shake,
7,4/12/2015 0:40:07,4/12/2015 0:40:08,adjusting,
7,4/12/2015 0:40:08,4/12/2015 0:40:10,sitting or standing,
7,4/12/2015 0:40:10,4/12/2015 0:40:12,adjusting,
7,4/12/2015 0:40:12,4/12/2015 0:40:19,walking,
7,4/12/2015 0:40:19,4/12/2015 0:40:20,adjusting,
7,4/12/2015 0:40:20,4/12/2015 0:40:22,eating snow,
7,4/12/2015 0:40:22,4/12/2015 0:40:24,adjusting,
7,4/12/2015 0:40:24,4/12/2015 0:40:27,walking,
7,4/12/2015 0:40:27,4/12/2015 0:40:28,adjusting,
7,4/12/2015 0:40:28,4/12/2015 0:40:30,sitting or standing,
7,4/12/2015 0:40:30,4/12/2015 0:40:32,adjusting,
7,4/12/2015 0:40:32,4/12/2015 0:40:33,head shake,
7,4/12/2015 0:42:03,4/12/2015 0:42:06,adjusting,
7,4/12/2015 0:42:06,4/12/2015 0:42:10,walking,
7,4/12/2015 0:42:10,4/12/2015 0:42:15,adjusting,
7,4/12/2015 0:42:15,4/12/2015 0:42:22,sitting or standing,
7,4/12/2015 0:42:22,4/12/2015 0:42:28,adjusting,
7,4/12/2015 0:42:28,4/12/2015 0:42:33,walking,
7,4/12/2015 0:44:03,4/12/2015 0:44:08,walking,
7,4/12/2015 0:44:08,4/12/2015 0:44:10,adjusting,
7,4/12/2015 0:44:10,4/12/2015 0:44:20,sitting or standing,
7,4/12/2015 0:44:20,4/12/2015 0:44:30,adjusting,
7,4/12/2015 0:44:30,4/12/2015 0:44:33,sitting or standing,
7,4/12/2015 0:46:03,4/12/2015 0:46:26,sitting or laying,moving head
7,4/12/2015 0:46:26,4/12/2015 0:46:27,adjusting,
7,4/12/2015 0:46:27,4/12/2015 0:46:33,head shake,
7,4/12/2015 0:48:03,4/12/2015 0:48:09,rolling in snow,
7,4/12/2015 0:48:09,4/12/2015 0:48:11,adjusting,
7,4/12/2015 0:48:11,4/12/2015 0:48:16,sitting or laying,
7,4/12/2015 0:48:16,4/12/2015 0:48:19,adjusting,
7,4/12/2015 0:48:19,4/12/2015 0:48:31,rolling in snow,
7,4/12/2015 0:48:31,4/12/2015 0:48:33,adjusting,
7,4/12/2015 0:50:03,4/12/2015 0:50:07,sitting or standing,
7,4/12/2015 0:50:07,4/12/2015 0:50:10,adjusting,
7,4/12/2015 0:50:10,4/12/2015 0:50:18,rolling in snow,
7,4/12/2015 0:50:18,4/12/2015 0:50:21,adjusting,
7,4/12/2015 0:50:21,4/12/2015 0:50:24,sitting or standing,moving head
7,4/12/2015 0:50:24,4/12/2015 0:50:27,adjusting,
7,4/12/2015 0:50:27,4/12/2015 0:50:33,walking,
7,4/12/2015 0:52:03,4/12/2015 0:52:04,walking,
7,4/12/2015 0:52:04,4/12/2015 0:52:09,adjusting,
7,4/12/2015 0:52:09,4/12/2015 0:52:16,walking,
7,4/12/2015 0:52:16,4/12/2015 0:52:28,adjusting,
7,4/12/2015 0:52:28,4/12/2015 0:52:30,walking,
7,4/12/2015 0:52:30,4/12/2015 0:52:33,adjusting,
7,4/12/2015 0:54:03,4/12/2015 0:54:25,walking,
7,4/12/2015 0:54:25,4/12/2015 0:54:26,adjusting,
7,4/12/2015 0:54:26,4/12/2015 0:54:33,sitting or standing,
7,4/12/2015 0:56:03,4/12/2015 0:56:07,sitting or standing,
7,4/12/2015 0:56:07,4/12/2015 0:56:11,adjusting,
7,4/12/2015 0:56:11,4/12/2015 0:56:22,eating snow,
7,4/12/2015 0:56:22,4/12/2015 0:56:24,adjusting,
7,4/12/2015 0:56:24,4/12/2015 0:56:33,walking,
7,4/12/2015 0:58:03,4/12/2015 0:58:10,walking,
7,4/12/2015 0:58:10,4/12/2015 0:58:12,adjusting,
7,4/12/2015 0:58:12,4/12/2015 0:58:16,sitting or standing,
7,4/12/2015 0:58:16,4/12/2015 0:58:18,adjusting,
7,4/12/2015 0:58:18,4/12/2015 0:58:20,walking,
7,4/12/2015 0:58:20,4/12/2015 0:58:26,adjusting,
7,4/12/2015 0:58:26,4/12/2015 0:58:33,sitting or standing,
7,4/12/2015 1:00:03,4/12/2015 1:00:26,walking,
7,4/12/2015 1:00:26,4/12/2015 1:00:28,adjusting,
7,4/12/2015 1:00:28,4/12/2015 1:00:31,sitting or standing,
7,4/12/2015 1:00:31,4/12/2015 1:00:33,adjusting,
7,4/12/2015 1:02:03,4/12/2015 1:02:33,mixed,
7,4/12/2015 1:04:03,4/12/2015 1:04:33,sitting or standing,moving head
7,4/12/2015 1:06:03,4/12/2015 1:06:13,walking,
7,4/12/2015 1:06:13,4/12/2015 1:06:18,adjusting,
7,4/12/2015 1:06:18,4/12/2015 1:06:31,walking,
7,4/12/2015 1:06:31,4/12/2015 1:06:33,adjusting,
7,4/12/2015 1:08:03,4/12/2015 1:08:11,adjusting,
7,4/12/2015 1:08:11,4/12/2015 1:08:13,sitting or standing,
7,4/12/2015 1:08:13,4/12/2015 1:08:16,digging,digging in snow
7,4/12/2015 1:08:16,4/12/2015 1:08:20,adjusting,
7,4/12/2015 1:08:20,4/12/2015 1:08:23,sitting or standing,
7,4/12/2015 1:08:23,4/12/2015 1:08:26,adjusting,
7,4/12/2015 1:08:26,4/12/2015 1:08:29,sitting or standing,
7,4/12/2015 1:08:29,4/12/2015 1:08:33,adjusting,
7,4/12/2015 1:10:03,4/12/2015 1:10:07,adjusting,
7,4/12/2015 1:10:07,4/12/2015 1:10:12,walking,
7,4/12/2015 1:10:12,4/12/2015 1:10:14,adjusting,
7,4/12/2015 1:10:14,4/12/2015 1:10:17,sitting or standing,moving head
7,4/12/2015 1:10:17,4/12/2015 1:10:18,adjusting,
7,4/12/2015 1:10:18,4/12/2015 1:10:22,walking,
7,4/12/2015 1:10:22,4/12/2015 1:10:31,adjusting,
7,4/12/2015 1:10:31,4/12/2015 1:10:33,walking,
7,4/12/2015 1:12:03,4/12/2015 1:12:13,digging,digging in snow
7,4/12/2015 1:12:13,4/12/2015 1:12:15,adjusting,
7,4/12/2015 1:12:15,4/12/2015 1:12:33,sitting or standing,
7,4/12/2015 1:14:03,4/12/2015 1:14:06,adjusting,
7,4/12/2015 1:14:06,4/12/2015 1:14:18,laying,moving head
7,4/12/2015 1:14:18,4/12/2015 1:14:33,adjusting,
7,4/12/2015 1:16:03,4/12/2015 1:16:33,rolling in snow,
7,4/12/2015 1:18:03,4/12/2015 1:18:05,adjusting,
7,4/12/2015 1:18:05,4/12/2015 1:18:10,rolling in snow,
7,4/12/2015 1:18:10,4/12/2015 1:18:13,adjusting,
7,4/12/2015 1:18:13,4/12/2015 1:18:22,laying,moving head
7,4/12/2015 1:18:22,4/12/2015 1:18:33,adjusting,
7,4/12/2015 1:20:03,4/12/2015 1:20:12,sitting or laying,moving head
7,4/12/2015 1:20:12,4/12/2015 1:20:23,adjusting,
7,4/12/2015 1:20:23,4/12/2015 1:20:29,digging,digging in snow
7,4/12/2015 1:20:29,4/12/2015 1:20:33,adjusting,
7,4/12/2015 1:22:03,4/12/2015 1:22:12,sitting or laying,
7,4/12/2015 1:22:12,4/12/2015 1:22:13,adjusting,
7,4/12/2015 1:22:13,4/12/2015 1:22:17,rolling in snow,
7,4/12/2015 1:22:17,4/12/2015 1:22:18,adjusting,
7,4/12/2015 1:22:18,4/12/2015 1:22:33,laying,moving head
7,4/12/2015 1:24:03,4/12/2015 1:24:33,laying,resting
7,4/12/2015 1:26:03,4/12/2015 1:26:33,laying,moving head and resting
7,4/12/2015 1:28:03,4/12/2015 1:28:33,laying,resting
7,4/12/2015 1:30:03,4/12/2015 1:30:33,laying,moving head and resting
7,4/12/2015 1:32:03,4/12/2015 1:32:33,laying,resting
7,4/12/2015 1:34:03,4/12/2015 1:34:33,laying,resting
7,4/12/2015 1:36:03,4/12/2015 1:36:19,laying,resting
7,4/12/2015 1:36:19,4/12/2015 1:36:33,adjusting,
7,4/12/2015 1:38:03,4/12/2015 1:38:33,laying,resting
7,4/12/2015 1:40:03,4/12/2015 1:40:33,laying,resting
7,4/12/2015 1:42:03,4/12/2015 1:42:33,laying,resting
7,4/12/2015 1:44:03,4/12/2015 1:44:33,laying,resting
7,4/12/2015 1:46:03,4/12/2015 1:46:33,laying,resting
7,4/12/2015 1:48:03,4/12/2015 1:48:33,laying,resting
7,4/12/2015 1:50:03,4/12/2015 1:50:33,laying,resting
7,4/12/2015 1:52:03,4/12/2015 1:52:33,laying,moving head and resting
7,4/12/2015 1:54:03,4/12/2015 1:54:33,laying,moving head and resting
7,4/12/2015 1:56:03,4/12/2015 1:56:33,laying,resting
7,4/12/2015 1:58:03,4/12/2015 1:58:33,laying,moving head and resting
7,4/12/2015 2:00:03,4/12/2015 2:00:33,laying,resting
7,4/12/2015 2:02:03,4/12/2015 2:02:33,laying,resting
7,4/12/2015 2:04:03,4/12/2015 2:04:33,laying,resting
7,4/12/2015 2:06:03,4/12/2015 2:06:33,laying,resting
7,4/12/2015 2:08:03,4/12/2015 2:08:33,laying,resting
7,4/12/2015 2:10:03,4/12/2015 2:10:33,laying,moving head and resting
7,4/12/2015 2:12:03,4/12/2015 2:12:33,laying,resting
7,4/12/2015 2:14:03,4/12/2015 2:14:33,laying,resting
7,4/12/2015 2:16:03,4/12/2015 2:16:33,laying,resting
7,4/12/2015 2:18:03,4/12/2015 2:18:33,laying,resting
7,4/12/2015 2:20:03,4/12/2015 2:20:33,laying,resting
7,4/12/2015 2:22:03,4/12/2015 2:22:33,laying,resting
7,4/12/2015 2:24:03,4/12/2015 2:24:33,laying,resting
7,4/12/2015 2:26:03,4/12/2015 2:26:33,laying,resting
7,4/12/2015 2:28:03,4/12/2015 2:28:33,laying,resting
7,4/12/2015 2:30:03,4/12/2015 2:30:33,laying,moving head and resting
7,4/12/2015 2:32:03,4/12/2015 2:32:33,laying,resting
7,4/12/2015 2:34:03,4/12/2015 2:34:33,laying,resting
7,4/12/2015 2:36:03,4/12/2015 2:36:33,laying,resting
7,4/12/2015 2:38:03,4/12/2015 2:38:33,laying,resting
7,4/12/2015 2:40:03,4/12/2015 2:40:33,laying,resting
7,4/12/2015 2:42:03,4/12/2015 2:42:33,laying,moving head and resting
7,4/12/2015 2:44:03,4/12/2015 2:44:33,laying,moving head and resting
7,4/12/2015 2:46:03,4/12/2015 2:46:33,laying,resting
7,4/12/2015 2:48:03,4/12/2015 2:48:33,laying,resting
7,4/12/2015 2:50:03,4/12/2015 2:50:33,laying,resting
7,4/12/2015 2:52:03,4/12/2015 2:52:33,laying,moving head and resting
7,4/12/2015 2:54:03,4/12/2015 2:54:33,laying,moving head and resting
7,4/12/2015 2:56:03,4/12/2015 2:56:33,laying,moving head and resting
7,4/12/2015 2:58:03,4/12/2015 2:58:33,laying,resting
7,4/12/2015 3:00:03,4/12/2015 3:00:33,laying,resting
7,4/12/2015 3:02:03,4/12/2015 3:02:33,laying,resting
7,4/12/2015 3:04:03,4/12/2015 3:04:33,laying,resting
7,4/12/2015 3:06:03,4/12/2015 3:06:33,laying,resting
7,4/12/2015 3:08:03,4/12/2015 3:08:33,laying,resting
7,4/12/2015 3:10:03,4/12/2015 3:10:33,laying,resting
7,4/12/2015 3:12:03,4/12/2015 3:12:33,laying,resting
7,4/12/2015 3:14:03,4/12/2015 3:14:33,laying,resting
7,4/12/2015 3:16:03,4/12/2015 3:16:33,laying,resting
7,4/12/2015 3:18:03,4/12/2015 3:18:33,laying,resting
7,4/12/2015 3:20:03,4/12/2015 3:20:33,laying,resting
7,4/12/2015 3:22:03,4/12/2015 3:22:33,laying,resting
7,4/12/2015 3:24:03,4/12/2015 3:24:33,laying,resting
7,4/12/2015 3:26:03,4/12/2015 3:26:33,laying,resting
7,4/12/2015 3:28:03,4/12/2015 3:28:33,laying,resting
7,4/12/2015 3:30:03,4/12/2015 3:30:33,laying,resting
7,4/12/2015 3:32:03,4/12/2015 3:32:33,laying,resting
7,4/12/2015 3:34:03,4/12/2015 3:34:33,laying,resting
7,4/12/2015 3:36:03,4/12/2015 3:36:33,laying,moving head and resting
7,4/12/2015 3:38:03,4/12/2015 3:38:33,laying,resting
7,4/12/2015 3:40:03,4/12/2015 3:40:05,adjusting,
7,4/12/2015 3:40:05,4/12/2015 3:40:22,laying,moving head
7,4/12/2015 3:40:22,4/12/2015 3:40:33,adjusting,
7,4/12/2015 3:42:03,4/12/2015 3:42:33,unknown,
7,4/12/2015 3:44:03,4/12/2015 3:44:33,laying,moving head
7,4/12/2015 3:46:03,4/12/2015 3:46:33,laying,moving head
7,4/12/2015 3:48:03,4/12/2015 3:48:33,laying,moving head and resting
7,4/12/2015 3:50:03,4/12/2015 3:50:33,laying,moving head
7,4/12/2015 3:52:03,4/12/2015 3:52:33,laying,resting
7,4/12/2015 3:54:03,4/12/2015 3:54:33,laying,moving head
7,4/12/2015 3:56:03,4/12/2015 3:56:33,laying,moving head and resting
7,4/12/2015 3:58:03,4/12/2015 3:58:33,laying,resting
7,4/12/2015 4:00:03,4/12/2015 4:00:33,laying,resting
7,4/12/2015 4:02:03,4/12/2015 4:02:33,laying,resting
7,4/12/2015 4:04:03,4/12/2015 4:04:33,laying,resting
7,4/12/2015 4:06:03,4/12/2015 4:06:33,laying,moving head and resting
7,4/12/2015 4:08:03,4/12/2015 4:08:33,laying,moving head
7,4/12/2015 4:10:03,4/12/2015 4:10:33,laying,moving head
7,4/12/2015 4:12:03,4/12/2015 4:12:33,laying,moving head
7,4/12/2015 4:14:03,4/12/2015 4:14:33,laying,moving head
7,4/12/2015 4:16:03,4/12/2015 4:16:33,laying,moving head and resting
7,4/12/2015 4:18:03,4/12/2015 4:18:33,laying,resting
7,4/12/2015 4:20:03,4/12/2015 4:20:33,laying,resting
7,4/12/2015 4:22:03,4/12/2015 4:22:33,laying,resting
7,4/12/2015 4:24:03,4/12/2015 4:24:33,laying,resting
7,4/12/2015 4:26:03,4/12/2015 4:26:33,laying,resting
7,4/12/2015 4:28:03,4/12/2015 4:28:33,laying,resting
7,4/12/2015 4:30:03,4/12/2015 4:30:33,laying,resting
